,price,retail_price,units_sold,uses_ad_boosts,rating,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,merchant_rating_count,merchant_rating,merchant_has_profile_picture,tag_quality,tag_count,title_localised,com_same_name,subtitle_rating,discount_rate,merch_pop_proc,color__Blue,color__Pink,color__RED,color__Rose red,color__applegreen,color__apricot,color__army,color__army green,color__beige,color__black,color__black & blue,color__black & stripe,color__black & yellow,color__blackwhite,color__blue,color__blue & pink,color__blue & white,color__blue blue,color__brown,color__brown & yellow,color__burgundy,color__camel,color__claret,color__coolblack,color__coralred,color__darkgreen,color__denimblue,color__dual,color__dustypink,color__gold,color__gray & white,color__green,color__grey,color__greysnakeskinprint,color__ivory,color__jasper,color__lakeblue,color__light green,color__lightgray,color__lightgreen,color__lightgrey,color__lightpurple,color__lightred,color__lightyellow,color__mintgreen,color__nude,color__offblack,color__offwhite,color__orange,color__orange & other,color__other,color__otherprint,color__pink,color__pink & black,color__pink & blue,color__pink & grey,color__pink & white,color__prussianblue,color__purple,color__rainbow,color__red,color__red & blue,color__red & yellow,color__redgold,color__silver,color__star,color__tan,color__violet,color__watermelonred,color__white,color__white & black,color__white & red,color__whiteother,color__whitestripe,color__wine,color__wine red,color__yellow,size__M,size__OTHER,size__S,size__XL,size__XS,size__XXL,size__XXS,size__XXXS,size__XXXXL,size__XXXXXL,country__CN,country__GB,country__SG,country__US,country__VE
43,3.69,40,100,0,3.53,0.3728813559322034,0.1864406779661017,0.2033898305084746,0.06779661016949153,0.1694915254237288,0,0,0,0,2,1,0,24,50,1.0,10917,4.3648438215627,0,0.6,18,1,1,1,0.9077500000000001,0.00540441513236237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44,5.0,5,10000,1,3.82,0.4572942643391521,0.189214463840399,0.17394014962593515,0.07512468827930174,0.10442643391521197,1,1,0,0,50,1,0,63,50,1.0,27055,4.151395305858436,0,0.4,13,1,1,1,0.0,0.11857327665865829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,5.84,56,100,0,3.28,0.3055555555555556,0.1111111111111111,0.3055555555555556,0.1111111111111111,0.16666666666666666,0,0,0,0,50,1,0,43,50,,40943,4.017487726839753,0,0.7,23,0,1,1,0.8957142857142857,0.0008792711818870136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46,16.0,14,10,0,3.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,0,0,0,2,4,0,34,50,,31,3.548387096774193,0,0.3,17,1,1,1,-0.14285714285714285,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47,13.0,50,1000,0,4.03,0.5274853801169591,0.19298245614035087,0.14035087719298245,0.05964912280701754,0.07953216374269007,0,0,0,0,50,3,0,32,50,,9136,4.085704903677758,1,0.6,19,1,1,1,0.74,0.09358581436077058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48,9.0,8,10000,0,3.18,0.3000560852495794,0.16208637128435222,0.19293325855300056,0.10600112170499158,0.23892316320807627,0,0,0,0,50,3,0,24,50,1.0,10474,3.908535421042582,0,0.6,17,1,1,0,-0.125,0.1702310483101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49,7.0,6,100,0,3.8,0.45901639344262296,0.18032786885245902,0.19672131147540983,0.03278688524590164,0.13114754098360656,0,0,0,0,50,2,0,45,50,1.0,139607,4.2163859978367855,0,0.5,12,0,1,0,-0.16666666666666666,0.00043694084107530427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50,11.0,20,100,0,3.43,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,0,0,0,0,50,2,0,34,50,1.0,3120,4.174679487179486,0,0.8,17,1,1,1,0.45,0.004487179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51,5.84,11,1000,0,4.19,0.5570032573289903,0.23127035830618892,0.11400651465798045,0.03908794788273615,0.05863192182410423,0,0,0,0,1,1,0,40,50,,10377,4.172785968969837,0,0.4,14,1,1,1,0.4690909090909091,0.02958465837910764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52,1.0,11,1000,1,3.8,0.6,0.0,0.2,0.0,0.2,0,0,0,0,37,1,0,41,50,,8197,3.858118823959985,0,0.6,24,1,1,1,0.9090909090909091,0.000609979260705136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
53,11.0,60,1000,1,3.38,0.40540540540540543,0.08108108108108109,0.24324324324324326,0.02702702702702703,0.24324324324324326,0,0,0,0,49,2,0,25,50,1.0,703,3.9601706970128014,0,0.6,14,1,0,1,0.8166666666666667,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,9.0,8,5000,1,4.03,0.5219347581552306,0.20022497187851518,0.14173228346456693,0.05849268841394826,0.07761529808773904,0,0,0,0,50,3,0,33,50,,16013,4.1088490601386365,0,0.7,20,1,1,0,-0.125,0.05551739211890339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,6.0,56,1000,1,3.5,0.3720682302771855,0.18230277185501065,0.18443496801705758,0.09381663113006397,0.1673773987206823,0,0,0,0,1,2,0,28,50,,13309,3.876699977458863,0,0.4,15,1,1,0,0.8928571428571429,0.07047862348786535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,1.0,10,100,0,3.56,0.4230769230769231,0.15384615384615385,0.17307692307692307,0.057692307692307696,0.19230769230769232,0,0,0,0,2,1,0,40,50,1.0,91631,3.83793694273772,1,0.7,13,1,1,1,0.9,0.0005674935338477152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,9.0,8,5000,0,4.06,0.5383580080753702,0.1911170928667564,0.1386271870794078,0.06056527590847914,0.07133243606998654,0,0,0,0,50,3,0,41,50,1.0,20681,3.9993714037038823,1,0.6,16,1,0,1,-0.125,0.03592669600116048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,6.0,6,100,0,4.0,0.625,0.0,0.125,0.25,0.0,0,0,0,0,5,2,0,23,50,,127,3.874015748031496,0,0.6,16,1,1,1,0.0,0.06299212598425197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59,11.0,68,1000,0,4.13,0.5687203791469194,0.17535545023696683,0.14691943127962084,0.037914691943127965,0.07109004739336493,0,0,0,0,50,2,0,40,50,,11597,4.2152280762266106,0,0.7,18,1,0,1,0.8382352941176471,0.018194360610502718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,7.0,6,50,0,4.0,0.75,0.0,0.0,0.0,0.25,0,0,0,0,50,2,0,139,50,1.0,34,4.352941176470588,0,0.5,12,1,1,1,-0.16666666666666666,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61,5.0,38,50,1,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,17,1,0,33,50,,9,3.6666666666666665,0,0.5,10,1,1,1,0.868421052631579,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62,2.72,3,100,1,3.1,0.3,0.2,0.1,0.1,0.3,0,0,0,0,1,1,0,35,50,,14482,4.001588178428394,0,0.6,13,1,0,1,0.09333333333333327,0.0013810247203424942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63,5.87,11,1000,1,3.91,0.4784688995215311,0.19617224880382775,0.16267942583732056,0.08133971291866028,0.08133971291866028,0,0,0,0,6,1,0,29,50,1.0,6187,4.391304347826087,0,0.4,15,1,1,0,0.46636363636363637,0.03378050751575885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64,11.0,10,5000,0,3.72,0.44345238095238093,0.19940476190476192,0.13392857142857142,0.08035714285714286,0.14285714285714285,0,0,0,0,50,2,0,25,50,,61895,4.268002261895145,1,0.7,15,1,1,0,-0.1,0.016285645044026173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,8.0,10,100,0,2.71,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0,0,0,0,4,3,0,20,50,,224,3.8928571428571432,0,0.7,21,1,1,1,0.2,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
66,14.0,67,1000,0,3.81,0.44919786096256686,0.21390374331550802,0.1497326203208556,0.0748663101604278,0.11229946524064172,0,0,0,0,50,4,0,40,50,,11900,4.150756302521009,1,0.4,20,1,1,1,0.7910447761194029,0.015714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,2.0,9,100,0,3.47,0.34375,0.1875,0.15625,0.21875,0.09375,0,0,0,0,1,1,0,40,50,,4856,4.167627677100494,0,0.7,13,1,1,1,0.7777777777777778,0.006589785831960461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
68,8.0,7,10000,1,3.93,0.492814371257485,0.20359281437125748,0.1497005988023952,0.053293413173652694,0.10059880239520957,0,0,0,0,50,3,0,30,50,,66644,4.137581777804454,1,0.8,16,1,1,1,-0.14285714285714285,0.0250585198967649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,5.79,30,1000,1,3.41,0.3443396226415094,0.23113207547169812,0.10849056603773585,0.1179245283018868,0.19811320754716982,0,0,0,0,50,2,0,118,50,,21012,4.189843898724538,1,0.7,23,1,1,0,0.807,0.010089472682276794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70,8.0,22,100,1,3.74,0.5106382978723404,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0,0,0,0,50,3,0,41,50,,50593,3.876761607336984,0,0.7,20,1,1,1,0.6363636363636364,0.0009289822702745439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71,4.94,5,10000,1,3.93,0.49511645379413977,0.19158527422990232,0.14951164537941397,0.07588279489105935,0.0879038317054846,0,0,0,0,6,1,0,49,50,,55670,4.1214837434884135,1,0.7,16,1,1,1,0.011999999999999922,0.023908747979162925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,8.0,7,10000,0,3.82,0.48412698412698413,0.17182539682539683,0.14484126984126985,0.08055555555555556,0.11865079365079365,0,0,0,0,50,3,0,14,50,1.0,8821,3.872009976193176,0,0.5,13,1,1,1,-0.14285714285714285,0.2856818954767033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,11.0,10,100,1,3.46,0.4,0.14,0.16,0.12,0.18,0,0,0,0,50,3,0,41,50,,225438,4.301120485454981,0,0.5,16,1,1,1,-0.1,0.00022179047010708044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74,8.0,33,10,0,5.0,,,,,,0,0,0,0,50,2,0,25,50,,1496,4.1697860962566855,0,0.6,19,0,1,1,0.7575757575757576,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75,9.0,33,50,1,4.5,0.5,0.5,0.0,0.0,0.0,0,0,0,0,50,3,0,41,50,,8397,4.120281052756937,0,0.6,16,1,1,1,0.7272727272727273,0.00047636060497796833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76,7.0,6,100,0,4.26,0.5660377358490566,0.2641509433962264,0.09433962264150944,0.018867924528301886,0.05660377358490566,0,0,0,0,50,2,0,31,50,1.0,2055,3.8379562043795623,1,0.7,18,1,1,1,-0.16666666666666666,0.02579075425790754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77,11.0,10,10000,0,4.24,0.6162679425837321,0.17511961722488037,0.10909090909090909,0.03636363636363636,0.06315789473684211,0,0,0,0,50,3,0,36,50,,9200,4.289673913043479,0,0.8,22,1,1,1,-0.1,0.11358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78,8.0,92,100,0,3.56,0.375,0.3125,0.0,0.125,0.1875,0,0,0,0,50,2,0,55,50,,7076,3.968061051441493,0,0.6,25,1,1,1,0.9130434782608695,0.0022611644997173543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79,5.83,5,10000,1,4.22,0.5654501216545013,0.23746958637469587,0.10316301703163017,0.040389294403892946,0.0535279805352798,0,0,0,0,1,1,0,35,50,,126370,4.14695734747171,1,0.3,13,1,1,0,-0.166,0.016261770989950148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80,8.0,7,1000,0,3.42,0.38605898123324395,0.15281501340482573,0.16085790884718498,0.0938337801608579,0.2064343163538874,0,0,0,0,50,2,0,63,50,,1322,3.965204236006052,0,0.8,14,1,1,1,-0.14285714285714285,0.2821482602118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81,5.77,5,100,1,4.0,0.25,0.5,0.25,0.0,0.0,0,0,0,0,45,1,0,31,50,1.0,8996,3.915740329035127,0,0.9,20,1,1,0,-0.15399999999999991,0.00044464206313917296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82,5.9,5,10000,0,3.64,0.4485256078634247,0.15416451112260735,0.1546818416968443,0.07811691670977755,0.1645111226073461,0,0,0,0,4,1,0,30,50,,2366,3.951817413355875,0,0.7,22,1,1,0,-0.18000000000000008,0.8169907016060862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83,6.0,20,100,0,3.08,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,0,0,0,0,50,2,0,43,50,,2776,3.931195965417868,0,0.8,20,1,0,0,0.7,0.004682997118155619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84,7.0,6,50000,1,4.41,0.6620041274936941,0.1829282274707636,0.09355652373308875,0.029064434762669112,0.032446686539784456,1,0,1,0,2,2,0,35,50,,126370,4.14695734747171,1,0.8,18,1,1,1,-0.16666666666666666,0.13803909155654032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,8.0,7,10000,1,3.7,0.42236467236467234,0.198005698005698,0.16524216524216523,0.08831908831908832,0.12606837606837606,0,0,0,0,1,2,0,48,50,,4178,3.9375299186213497,0,0.5,14,1,0,1,-0.14285714285714285,0.3360459550023935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
